line_number,committee_name,filing_form,is_notice,file_number,related_line_number,committee_id,payee_prefix,payee_first_name,payee_middle_name,payee_last_name,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip,filer_first_name,filer_middle_name,filer_last_name,filer_suffix,filer_prefix,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_suffix,candidate_office,candidate_office_state,candidate_office_district,expenditure_description,expenditure_date,expenditure_amount,office_total_ytd,category_code,support_oppose_indicator,notary_sign_date,dissemination_date,candidate_party,most_recent,transaction_id,image_number,entity_type,amendment_indicator,memo_code,memo_text,back_reference_transaction_id,back_reference_schedule_name,load_timestamp
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,136,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,P00009423,Harris,,Kamala,,,P,,,Direct Mail Production and Distribution - Actual Cost (Est. on 10/30/2024 Report),29-10-2024,893.12,292589.54,,S,,,DEM,,2024130065,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,135,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,P00009423,Harris,,Kamala,,,P,,,Direct Mail Production and Distribution - Actual Cost (Est. on 10/30/2024 Report),29-10-2024,1900.42,292589.54,,S,,,DEM,,2024130064,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,134,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,P00009423,Harris,,Kamala,,,P,,,Direct Mail Production and Distribution - Actual Cost (Est. on 10/30/2024 Report),29-10-2024,2381.36,292589.54,,S,,,DEM,,2024130063,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,77,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,P00009423,Harris,,Kamala,,,P,,,Direct Mail Production and Distribution - Actual Cost (Est. on 10/18/2024 Report),16-10-2024,2281.36,292589.54,,S,,,DEM,,2024130005,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,133,C90022559,,,,Model Radio Live Inc.,,130 Route 59,,Spring Valley,NY,10977,,,,,,P00009423,Harris,,Kamala,,,P,,,Distribution of Radio Ads  - Actual Cost (Est. on 11/01/2024 Report),29-10-2024,68.18,292589.54,,S,,,DEM,,2024130062,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,97,C90022559,,,,Radio Comedie,,2153 Troy Avenue,,Brooklyn,NY,11234,,,,,,P00009423,Harris,,Kamala,,,P,,,Distribution of Radio Ads  - Actual Cost (Est. on 10/25/2024 Report),24-10-2024,750,292589.54,,S,,,DEM,,2024130026,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,15,C90022559,,,,SEIU-CC LLC,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,H8NY19223,Ryan,,Pat,,,H,NY,18,Call Center Facility & Software Usage - Actual Cost (Est. on 10/18/2024 Report),07-10-2024,19.8,2080.95,,S,,,DEM,,2024120015,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,16,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,H8NY19223,Ryan,,Pat,,,H,NY,18,Direct Mail Production and Distribution - Actual Cost (Est. on 10/18/2024 Report),16-10-2024,288.65,2080.95,,S,,,DEM,,2024120016,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,17,C90022559,,,,SEIU-CC LLC,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,H8NY19223,Ryan,,Pat,,,H,NY,18,Call Center Facility & Software Usage - Actual Cost (Est. on 10/18/2024 Report),16-10-2024,26.81,2080.95,,S,,,DEM,,2024120017,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,19,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,H8NY19223,Ryan,,Pat,,,H,NY,18,Direct Mail Production and Distribution - Actual Cost (Est. on 10/29/2024 Report),28-10-2024,485.69,2080.95,,S,,,DEM,,2024120019,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,20,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,H8NY19223,Ryan,,Pat,,,H,NY,18,Direct Mail Production and Distribution - Actual Cost (Est. on 10/30/2024 Report),29-10-2024,677.31,2080.95,,S,,,DEM,,2024120020,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,21,C90022559,,,,SEIU-CC LLC,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,H8NY19223,Ryan,,Pat,,,H,NY,18,Call Center Facility & Software Usage - Actual Cost (Est. on 11/01/2024 Report),30-10-2024,97,2080.95,,S,,,DEM,,2024120021,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,22,C90022559,,,,SEIU-CC LLC,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,H8NY22177,Riley,,Josh,,,H,NY,19,Call Center Facility & Software Usage - Actual Cost (Est. on 10/18/2024 Report),07-10-2024,3.6,3496.93,,S,,,DEM,,2024120022,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,23,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,H8NY22177,Riley,,Josh,,,H,NY,19,Direct Mail Production and Distribution - Actual Cost (Est. on 10/18/2024 Report),16-10-2024,969.41,3496.93,,S,,,DEM,,2024120023,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,24,C90022559,,,,SEIU-CC LLC,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,H8NY22177,Riley,,Josh,,,H,NY,19,Call Center Facility & Software Usage - Actual Cost (Est. on 10/18/2024 Report),16-10-2024,5.04,3496.93,,S,,,DEM,,2024120024,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,61,C90022559,,Ramsey,,Renonce,,602 Mead Terrace,,South Hempstead,NY,11550,,,,,,H0NY17174,Jones,,Mondaire,,,H,NY,17,DJ for Sound Truck - Actual Cost (Est. on 11/03/2024 Report),02-11-2024,600,23319.94,,S,,,DEM,,2024120060,2.0251E+17,IND,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,60,C90022559,,,,SEIU-CC LLC,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,H0NY17174,Jones,,Mondaire,,,H,NY,17,Call Center Facility & Software Usage - Actual Cost (Est. on 11/01/2024 Report),30-10-2024,98,23319.94,,S,,,DEM,,2024120059,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,59,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,H0NY17174,Jones,,Mondaire,,,H,NY,17,Direct Mail Production and Distribution - Actual Cost (Est. on 10/30/2024 Report),29-10-2024,2142.62,23319.94,,S,,,DEM,,2024120058,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,58,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,H0NY17174,Jones,,Mondaire,,,H,NY,17,Direct Mail Production and Distribution - Actual Cost (Est. on 10/29/2024 Report),28-10-2024,2894.98,23319.94,,S,,,DEM,,2024120057,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,56,C90022559,,,,Zambrana Productions Inc.,,3145 14th St,,Astoria,NY,11106,,,,,,H0NY17174,Jones,,Mondaire,,,H,NY,17,Sound Truck Services - Actual Cost (Est. on 10/27/2024 Report),26-10-2024,5289.32,23319.94,,S,,,DEM,,2024120055,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,55,C90022559,,,,1199 SEIU United Healthcare Workers East Political Action Fund,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,H0NY17174,Jones,,Mondaire,,,H,NY,17,Production of Car Magnets  - Actual Cost (Est. on 11/01/2024 Report),26-10-2024,75,23319.94,,S,,,DEM,,2024120054,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,53,C90022559,,Watson,,Metelus,,140 W Eckerson Rd,Apt 6B,Spring Valley,NY,10977,,,,,,H0NY17174,Jones,,Mondaire,,,H,NY,17,10/26 and 10/27 Route Guide for Sound Truck in CD17 - Actual Cost (Est. on 10/27/2024 Report),26-10-2024,160,23319.94,,S,,,DEM,,2024120053,2.0251E+17,IND,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,52,C90022559,,Ramsey,,Renonce,,602 Mead Terrace,,South Hempstead,NY,11550,,,,,,H0NY17174,Jones,,Mondaire,,,H,NY,17,DJ for Sound Truck  - Actual Cost (Est. on 10/27/2024 Report),26-10-2024,600,23319.94,,S,,,DEM,,2024120052,2.0251E+17,IND,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,51,C90022559,,,,NYIC Political Action Fund,,103-04 39th Ave,,Corona,NY,11368,,,,,,H0NY17174,Jones,,Mondaire,,,H,NY,17,Phone Banking - Actual Cost (Est. on 10/19/2024 Report),18-10-2024,7500,23319.94,,S,,,DEM,,2024120051,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,50,C90022559,,,,SEIU-CC LLC,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,H0NY17174,Jones,,Mondaire,,,H,NY,17,Call Center Facility & Software Usage - Actual Cost (Est. on 10/18/2024 Report),16-10-2024,23.03,23319.94,,S,,,DEM,,2024120050,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,49,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,H0NY17174,Jones,,Mondaire,,,H,NY,17,Direct Mail Production and Distribution - Actual Cost (Est. on 10/18/2024 Report),16-10-2024,1021.31,23319.94,,S,,,DEM,,2024120049,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,48,C90022559,,,,SEIU-CC LLC,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,H0NY17174,Jones,,Mondaire,,,H,NY,17,Call Center Facility & Software Usage - Actual Cost (Est. on 10/18/2024 Report),07-10-2024,20.7,23319.94,,S,,,DEM,,2024120048,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,47,C90022559,,,,DT Event Consulting,,708 S Sharp St,,Baltimore,MD,21230,,,,,,S4MD00327,Alsobrooks,,Angela,,,S,MD,,Event Coordination - Actual Cost (Est. on 11/03/2024 Report),02-11-2024,15102.5,16620.71,,S,,,DEM,,2024120047,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,46,C90022559,,,,SEIU-CC LLC,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,S4MD00327,Alsobrooks,,Angela,,,S,MD,,Call Center Facility & Software Usage - Actual Cost (Est. on 11/01/2024 Report),30-10-2024,26,16620.71,,S,,,DEM,,2024120046,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,45,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,S4MD00327,Alsobrooks,,Angela,,,S,MD,,Direct Mail Production and Distribution - Actual Cost (Est. on 10/30/2024 Report),29-10-2024,864.15,16620.71,,S,,,DEM,,2024120045,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,44,C90022559,,,,SEIU-CC LLC,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,S4MD00327,Alsobrooks,,Angela,,,S,MD,,Call Center Facility & Software Usage - Actual Cost (Est. on 10/18/2024 Report),16-10-2024,7.56,16620.71,,S,,,DEM,,2024120044,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,43,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,S4MD00327,Alsobrooks,,Angela,,,S,MD,,Direct Mail Production and Distribution - Actual Cost (Est. on 10/18/2024 Report),16-10-2024,616,16620.71,,S,,,DEM,,2024120043,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,42,C90022559,,,,SEIU-CC LLC,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,S4MD00327,Alsobrooks,,Angela,,,S,MD,,Call Center Facility & Software Usage - Actual Cost (Est. on 10/18/2024 Report),07-10-2024,4.5,16620.71,,S,,,DEM,,2024120042,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,38,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,H6FL11126,Castor,,Kathy,,,H,FL,14,Direct Mail Production and Distribution - Actual Cost (Est. on 10/18/2024 Report),16-10-2024,145.89,145.89,,S,,,DEM,,2024120038,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,36,C90022559,,,,SEIU-CC LLC,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,H6NY03247,Suozzi,,Tom,,,H,NY,3,Call Center Facility & Software Usage - Actual Cost (Est. on 10/18/2024 Report),07-10-2024,25.2,5644.65,,S,,,DEM,,2024120036,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,35,C90022559,,,,SEIU-CC LLC,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,H6NY03247,Suozzi,,Tom,,,H,NY,3,Call Center Facility & Software Usage - Actual Cost (Est. on 11/01/2024 Report),30-10-2024,115,5644.65,,S,,,DEM,,2024120035,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,34,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,H6NY03247,Suozzi,,Tom,,,H,NY,3,Direct Mail Production and Distribution - Actual Cost (Est. on 10/30/2024 Report),29-10-2024,2450.56,5644.65,,S,,,DEM,,2024120034,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,33,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,H6NY03247,Suozzi,,Tom,,,H,NY,3,Direct Mail Production and Distribution - Actual Cost (Est. on 10/29/2024 Report),28-10-2024,923.38,5644.65,,S,,,DEM,,2024120033,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,32,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,H6NY03247,Lipetri,,Mike,,,H,NY,3,Direct Mail Production and Distribution - Actual Cost (Est. on 10/29/2024 Report),28-10-2024,923.38,5644.65,,O,,,DEM,,2024120032,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,31,C90022559,,,,SEIU-CC LLC,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,H6NY03247,Suozzi,,Tom,,,H,NY,3,Call Center Facility & Software Usage - Actual Cost (Est. on 10/18/2024 Report),16-10-2024,31.84,5644.65,,S,,,DEM,,2024120031,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,30,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,H6NY03247,Suozzi,,Tom,,,H,NY,3,Direct Mail Production and Distribution - Actual Cost (Est. on 10/18/2024 Report),16-10-2024,1175.28,5644.65,,S,,,DEM,,2024120030,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,28,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,H2NY19127,Molinaro,,Marc,,,H,NY,19,Direct Mail Production and Distribution - Actual Cost (Est. on 10/29/2024 Report),28-10-2024,230.53,3496.93,,O,,,REP,,2024120028,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,14,C90022559,,,,SEIU-CC LLC,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,S6PA00217,Casey,,Bob,,,S,PA,,Call Center Facility & Software Usage - Actual Cost (Est. on 11/01/2024 Report),30-10-2024,5,1744,,S,,,DEM,,2024120014,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,13,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,S6PA00217,Casey,,Bob,,,S,PA,,Direct Mail Production and Distribution - Actual Cost (Est. on 10/30/2024 Report),29-10-2024,893.12,1744,,S,,,DEM,,2024120013,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,12,C90022559,,,,SEIU-CC LLC,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,S6PA00217,Casey,,Bob,,,S,PA,,Call Center Facility & Software Usage - Actual Cost (Est. on 10/18/2024 Report),16-10-2024,1.98,1744,,S,,,DEM,,2024120012,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,11,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,S6PA00217,Casey,,Bob,,,S,PA,,Direct Mail Production and Distribution - Actual Cost (Est. on 10/18/2024 Report),16-10-2024,843,1744,,S,,,DEM,,2024120011,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,10,C90022559,,,,SEIU-CC LLC,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,S6PA00217,Casey,,Bob,,,S,PA,,Call Center Facility & Software Usage - Actual Cost (Est. on 10/18/2024 Report),07-10-2024,0.9,1744,,S,,,DEM,,2024120010,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,9,C90022559,,,,SEIU-CC LLC,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,H4NY22085,Mannion,,John,,,H,NY,22,Call Center Facility & Software Usage - Actual Cost (Est. on 11/01/2024 Report),30-10-2024,6,772.96,,S,,,DEM,,2024120009,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,98,C90022559,,,,Radio Independans,,11160 Ocean Avenue,Apt 2C,Brooklyn,NY,11230,,,,,,P00009423,Harris,,Kamala,,,P,,,Distribution of Radio Ads  - Actual Cost (Est. on 10/25/2024 Report),24-10-2024,750,292589.54,,S,,,DEM,,2024130027,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,99,C90022559,,,,Radio Petion Ville Inter,,218-09 118th Ave,,Cambria Heights,NY,11411,,,,,,P00009423,Harris,,Kamala,,,P,,,Distribution of Radio Ads  - Actual Cost (Est. on 10/25/2024 Report),24-10-2024,750,292589.54,,S,,,DEM,,2024130028,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,100,C90022559,,,,Radio Tele Lafwa LLC,,18907 Jamacia Ave,,Hollis,NY,11423,,,,,,P00009423,Harris,,Kamala,,,P,,,Distribution of Radio Ads  - Actual Cost (Est. on 10/25/2024 Report),24-10-2024,750,292589.54,,S,,,DEM,,2024130029,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,101,C90022559,,,,Radio Tout Haiti,,105 Hendrickson Ave,,Elmont,NY,11003,,,,,,P00009423,Harris,,Kamala,,,P,,,Distribution of Radio Ads  - Actual Cost (Est. on 10/25/2024 Report),24-10-2024,750,292589.54,,S,,,DEM,,2024130030,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,102,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,P00009423,Harris,,Kamala,,,P,,,Vote Early Mailer  - Actual Cost (Est. on 10/25/2024 Report),25-10-2024,17741.3,292589.54,,S,,,DEM,,2024130031,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,103,C90022559,,Jean,,Sony Zulerion,,10921 NW 29th Manor,,Sunrise,FL,33322,,,,,,P00009423,Harris,,Kamala,,,P,,,Influencer Fee  - Actual Cost (Est. on 10/27/2024 Report),26-10-2024,750,292589.54,,S,,,DEM,,2024130032,2.0251E+17,IND,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,104,C90022559,,Ramsey,,Renonce,,602 Mead Terrace,,South Hempstead,NY,11550,,,,,,P00009423,Harris,,Kamala,,,P,,,DJ for Sound Truck  - Actual Cost (Est. on 10/27/2024 Report),26-10-2024,600,292589.54,,S,,,DEM,,2024130033,2.0251E+17,IND,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,105,C90022559,,,,1199 SEIU United Healthcare Workers East Political Action Fund,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,P00009423,Harris,,Kamala,,,P,,,Production of Car Magnets  - Actual Cost (Est. on 10/27/2024 Report),26-10-2024,150,292589.54,,S,,,DEM,,2024130034,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,106,C90022559,,,,Guy Wewe Radio A LLC,,4500 SR-7 N,Ste 311,Lauderdale Lakes,NY,33319,,,,,,P00009423,Harris,,Kamala,,,P,,,Distribution of Radio Ads  - Actual Cost (Est. on 11/1/2024 Report),26-10-2024,750,292589.54,,S,,,DEM,,2024130035,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,107,C90022559,,,,Model Radio Live Inc.,,130 Route 59,,Spring Valley,NY,10977,,,,,,P00009423,Harris,,Kamala,,,P,,,Distribution of Radio Ads  - Actual Cost (Est. on 11/01/2024 Report),26-10-2024,68.18,292589.54,,S,,,DEM,,2024130036,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,108,C90022559,,,,Radio Haiti Publicite,,212-55 Jamacia Ave,,Rosedale,NY,11422,,,,,,P00009423,Harris,,Kamala,,,P,,,Distribution of Radio Ads  - Actual Cost (Est. on 11/1/2024 Report),26-10-2024,68.18,292589.54,,S,,,DEM,,2024130037,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,109,C90022559,,,,Radio Omega,,486 East 34th St,,Brooklyn,NY,11203,,,,,,P00009423,Harris,,Kamala,,,P,,,Distribution of Radio Ads  - Actual Cost (Est. on 11/01/2024 Report),26-10-2024,68.18,292589.54,,S,,,DEM,,2024130038,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,110,C90022559,,,,White Entertainment Inc.,,130-29 266th Ave,,Laurelton,NY,11413,,,,,,P00009423,Harris,,Kamala,,,P,,,DJ for Sound Truck  - Actual Cost (Est. on 10/27/2024 Report),26-10-2024,600,292589.54,,S,,,DEM,,2024130039,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,111,C90022559,,,,Zambrana Productions Inc.,,3145 14th St,,Astoria,NY,11106,,,,,,P00009423,Harris,,Kamala,,,P,,,Sound Truck Services - Actual Cost (Est. on 10/27/2024 Report),26-10-2024,10578.64,292589.54,,S,,,DEM,,2024130040,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,8,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,H4NY22085,Mannion,,John,,,H,NY,22,Direct Mail Production and Distribution - Actual Cost (Est. on 10/30/2024 Report),29-10-2024,379.75,772.96,,S,,,DEM,,2024120008,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,7,C90022559,,,,Pendulum Creative Group,,80 Norfolk St,,Needham,MA,2492,,,,,,H4NY22085,Mannion,,John,,,H,NY,22,Direct Mail Production and Distribution - Actual Cost (Est. on 10/29/2024 Report),28-10-2024,123,772.96,,S,,,DEM,,2024120007,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
,1199 SEIU NEW YORK STATE POLITICAL ACTION FUND,F5,f,1917757,5,C90022559,,,,SEIU-CC LLC,,498 Seventh Ave,16th Floor,New York,NY,10018,,,,,,H4NY22085,Mannion,,John,,,H,NY,22,Call Center Facility & Software Usage - Actual Cost (Est. on 10/18/2024 Report),16-10-2024,0.9,772.96,,S,,,DEM,,2024120005,2.0251E+17,ORG,N,,,,,06-10-2025 17:07
